State,County,State/County FIPS Code,Alcohol Abuse,Alzheimer's Disease/Dementia,Arthritis ,Asthma,Atrial Fibrillation,Autism Spectrum Disorders,Cancer,Chronic Kidney Disease,COPD,Depression ,Diabetes,Drug Abuse/Substance Abuse,HIV/AIDS,Heart Failure,Hepatitis  (Chronic Viral B & C),Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke
Illinois ,Madison ,17119,"24,483.90","21,401.60","14,737.50","21,782.10","24,079.90","4,593.80","20,011.70","23,790.80","23,298.10","19,134.00","14,669.00","23,066.90","13,610.30","26,426.70","20,846.50","12,019.40","12,840.80","17,655.40","18,603.20","24,344.30","31,378.40"
Illinois ,Marion ,17121,"24,222.20","24,503.00","16,995.20","26,145.90","27,023.00","5,259.40","21,101.70","27,501.50","25,832.20","22,138.60","16,229.30","36,175.60","52,450.90","27,158.10","45,908.40","14,551.30","14,732.50","19,747.50","21,269.10","29,127.10","31,666.80"
Illinois ,Marshall ,17123,"19,440.90","20,523.30","14,177.10","23,911.00","23,053.60",0,"14,197.50","24,664.50","24,580.00","21,089.20","13,590.70","22,752.20",0,"25,430.40",0,"11,689.70","12,857.30","17,433.60","21,984.60","27,100.60","24,046.70"
Illinois ,Mason ,17125,"22,288.60","21,535.40","15,565.40","20,397.60","21,762.10",0,"18,137.40","23,455.90","22,388.00","19,730.80","12,825.90","19,504.60",0,"25,792.30",0,"12,288.20","13,116.50","16,616.30","22,539.60","15,588.40","30,143.50"
Illinois ,Massac ,17127,"13,962.70","21,897.40","13,920.80","22,694.50","22,274.70",0,"16,718.20","19,770.40","20,214.80","18,290.80","13,926.90","20,898.90",0,"23,955.20","14,356.50","11,822.90","12,065.50","16,724.60","15,642.30","22,677.30","26,862.00"
Illinois ,McDonough ,17109,"19,224.20","16,598.70","14,028.80","20,594.80","18,636.20",0,"16,342.10","22,693.10","21,308.20","16,524.90","12,752.80","30,054.30",0,"21,004.20",0,"11,565.00","12,060.40","15,222.90","20,150.20","17,726.40","22,601.30"
Illinois ,McHenry ,17111,"25,447.90","25,958.90","16,977.90","23,373.00","26,031.40","11,410.90","21,435.60","26,382.20","26,499.00","22,707.80","15,936.80","32,793.20","10,469.00","28,624.50","15,883.80","14,361.90","14,790.40","18,820.70","21,010.40","29,638.30","32,362.20"
Illinois ,McLean ,17113,"20,497.00","17,234.50","12,349.80","21,229.80","18,141.80","1,286.50","15,652.60","18,164.10","20,275.90","16,014.00","11,988.20","24,532.00","12,116.30","23,491.20","16,025.80","10,451.20","11,221.50","14,345.90","18,235.30","22,326.60","23,666.20"
Illinois ,Menard ,17129,"17,964.00","18,737.00","16,248.60","17,486.10","21,005.50",0,"17,530.80","24,111.60","21,332.60","15,791.40","14,357.00","28,933.30",0,"23,881.90",0,"12,367.00","12,421.30","16,347.20","28,465.00","28,177.30","34,296.40"
Illinois ,Mercer ,17131,"24,729.80","18,854.10","13,050.40","21,174.40","22,876.20",0,"16,589.70","21,760.20","20,567.70","16,635.20","12,803.40","28,953.60",0,"26,284.60",0,"11,664.70","12,674.90","14,869.50","17,693.20","25,426.30","23,401.60"
Illinois ,Monroe ,17133,"25,295.80","19,443.80","14,021.60","21,538.30","20,413.10",0,"17,925.70","20,723.40","23,118.10","17,873.10","13,278.60","19,977.90",0,"22,479.10","13,174.40","10,928.50","11,886.60","14,864.30","22,494.30","25,580.10","24,710.30"
Illinois ,Montgomery ,17135,"23,297.30","19,498.70","14,060.00","19,114.30","22,852.60",0,"19,456.30","25,158.00","21,373.90","17,073.40","14,123.60","21,790.50",0,"26,041.90","46,372.30","12,921.50","12,283.10","17,507.80","20,623.00","26,930.40","29,255.20"
Illinois ,Morgan ,17137,"21,273.80","19,346.30","15,161.40","21,966.40","22,882.90","18,538.00","25,913.60","25,234.10","22,195.90","16,899.60","13,950.70","32,624.70",0,"25,799.60","22,654.50","13,702.80","14,098.80","16,811.70","23,299.00","23,825.10","25,540.80"
Illinois ,Moultrie ,17139,"14,531.50","19,769.80","16,514.20","22,647.00","22,794.30",0,"20,318.90","21,733.90","22,883.20","17,774.90","14,946.40","28,669.20",0,"24,500.30",0,"13,055.30","13,131.30","17,068.30","21,743.10","23,153.90","29,471.10"
Illinois ,Ogle ,17141,"20,592.90","20,792.60","15,100.80","22,765.90","23,671.50",0,"18,777.90","22,510.90","24,136.10","18,269.30","13,025.00","24,197.80",0,"24,148.30","18,632.40","12,966.60","13,251.50","16,850.60","22,236.90","25,707.70","26,285.90"
Illinois ,Peoria ,17143,"22,031.00","19,387.10","13,188.50","20,668.60","19,598.70","3,454.30","17,170.20","21,861.90","21,488.90","18,203.90","13,366.60","29,271.10","11,659.80","24,532.70","20,699.00","10,820.30","11,892.30","16,398.20","18,580.20","21,709.30","24,260.80"
Illinois ,Perry ,17145,"31,860.80","22,727.50","17,593.60","33,320.90","26,271.30",0,"23,934.50","24,809.30","29,989.80","22,012.50","15,823.60","33,366.40",0,"31,855.50","30,939.10","16,658.10","14,614.20","18,463.70","17,747.10","27,098.10","32,323.30"
Illinois ,Piatt ,17147,"19,372.20","19,727.80","15,753.40","22,841.70","25,034.30",0,"20,505.20","24,831.20","23,213.50","18,798.60","15,270.30","21,006.90",0,"23,901.40",0,"13,044.40","13,780.40","16,955.10","21,882.40","21,676.00","41,852.30"
Illinois ,Pike ,17149,"17,019.00","24,687.70","16,499.00","23,537.60","26,665.30",0,"20,068.50","23,674.20","25,583.00","19,990.80","15,004.80","25,291.70",0,"28,953.20",0,"14,253.40","13,712.50","19,070.80","19,111.80","28,273.60","34,444.50"
Illinois ,Pope ,17151,0,"18,229.50","11,849.30","14,644.80","22,472.10",0,"16,921.40","15,811.00","19,372.80","13,378.50","12,149.10",0,0,"18,172.20",0,"10,347.20","10,293.60","14,398.40","12,003.90","10,007.90","23,115.60"
Illinois ,Pulaski ,17153,"13,022.10","18,661.00","13,909.30","19,949.30","24,075.80",0,"16,583.20","20,979.20","17,783.50","17,326.20","14,391.40","26,260.50",0,"23,359.40",0,"12,869.60","11,703.20","14,841.20","17,503.30","13,814.30","30,147.40"
Illinois ,Putnam ,17155,"25,507.90","21,023.30","14,838.10","16,966.80","24,245.40",0,"16,694.70","23,475.70","25,268.60","20,542.30","15,198.30","24,857.30",0,"24,543.10",0,"12,020.30","12,352.70","17,540.10","19,529.00","24,430.20","29,998.90"
Illinois ,Randolph ,17157,"26,794.40","18,530.00","14,880.70","24,308.50","25,114.10",0,"20,027.80","23,753.90","25,076.00","18,984.10","14,598.80","31,324.60",0,"24,112.70","21,149.30","13,334.50","13,364.30","17,914.80","23,116.20","22,743.10","31,098.50"
Illinois ,Richland ,17159,"18,595.40","19,673.20","12,857.50","19,338.00","20,971.20",0,"17,488.70","21,550.90","21,734.80","19,418.20","12,606.80","28,607.10",0,"24,727.10","5,323.90","12,052.10","12,126.20","16,769.80","16,149.40","18,577.00","29,852.10"
Illinois ,Rock Island ,17161,"17,722.10","19,998.10","14,138.20","20,881.90","23,104.50","1,379.00","18,383.20","21,628.10","23,010.80","17,509.80","13,626.70","24,928.60","8,578.80","26,221.20","21,136.60","11,125.90","12,652.40","15,423.80","16,863.90","21,787.80","29,056.30"
Illinois ,Saline ,17165,"29,966.00","20,388.50","15,125.90","28,985.40","25,359.10",0,"19,224.00","22,202.50","22,724.60","17,865.10","14,126.20","25,281.70",0,"26,011.40","19,863.50","12,296.00","12,971.00","18,139.80","19,779.70","22,833.70","26,457.90"
Illinois ,Sangamon ,17167,"21,789.00","19,623.30","15,070.80","20,576.60","24,084.00","13,198.00","18,815.50","25,245.20","23,597.10","17,778.20","14,444.60","25,488.10","16,927.50","25,569.90","25,636.10","14,208.20","13,658.60","16,942.50","21,125.30","23,756.50","29,689.50"
Illinois ,Schuyler ,17169,"13,550.20","16,838.40","15,087.30","21,731.30","21,007.30",0,"19,490.90","23,055.50","22,429.50","14,531.10","12,681.90",0,0,"23,339.70",0,"11,908.80","12,974.00","15,962.20","19,123.50","19,552.90","30,182.20"
Illinois ,Scott ,17171,0,"18,599.30","14,799.70","22,271.80","19,005.80",0,"19,812.80","23,305.40","19,273.00","14,252.10","12,718.20",0,0,"23,277.00",0,"12,401.80","11,714.10","16,170.20","16,837.20","24,221.60","23,090.80"
Illinois ,Shelby ,17173,"23,011.20","20,380.60","14,519.00","21,673.60","20,204.00",0,"20,001.60","22,101.30","22,908.40","16,810.00","12,796.10","27,159.00",0,"22,625.10",0,"12,144.20","12,160.80","15,127.80","18,710.60","21,548.00","27,883.70"
Illinois ,St. Clair ,17163,"26,049.20","22,927.20","15,618.40","24,102.30","23,458.30","5,427.90","19,085.50","24,558.10","24,084.10","20,877.50","15,672.80","25,954.50","24,544.80","26,704.30","23,704.80","13,299.70","13,516.80","18,763.40","20,878.30","23,525.10","33,617.90"
Illinois ,Stark ,17175,"19,435.20","23,607.90","14,144.80","26,872.40","17,382.90",0,"16,240.30","25,171.40","20,997.10","17,552.60","13,464.40",0,0,"24,611.80",0,"10,194.40","11,883.60","16,416.90","17,769.80","33,044.10","25,139.50"
Illinois ,Stephenson ,17177,"23,093.80","15,381.80","13,827.70","20,217.80","19,832.40","9,816.90","17,611.50","20,960.20","21,549.80","16,850.90","13,183.70","27,520.30","14,855.80","23,016.50","21,187.80","11,176.40","11,990.00","16,203.50","17,519.70","17,315.50","26,579.00"
Illinois ,Tazewell ,17179,"26,358.80","19,071.80","13,717.20","21,090.90","20,588.60","2,205.70","17,261.80","20,566.10","20,188.50","17,210.80","13,012.20","26,256.10","5,993.20","24,035.70","12,671.80","10,784.30","11,792.40","16,420.90","17,955.40","24,269.20","25,333.40"
Illinois ,Union ,17181,"24,214.60","18,198.30","14,389.00","19,807.70","20,901.60","3,082.70","17,549.00","20,240.50","21,497.40","17,454.80","12,416.70","37,600.10",0,"26,069.40","17,316.60","11,439.50","11,594.40","16,091.30","17,310.00","13,560.40","23,665.10"
Illinois ,Unknown ,17999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois ,Vermilion ,17183,"23,547.10","25,451.40","16,158.60","24,492.70","28,354.60","16,635.80","19,733.30","26,053.60","24,095.70","20,035.70","15,200.70","22,851.50","19,497.80","27,478.70","21,704.90","13,522.50","14,035.30","20,074.90","21,031.40","24,972.20","29,252.80"
Illinois ,Wabash ,17185,"28,757.90","21,508.80","13,929.90","14,374.90","21,407.00",0,"20,138.50","24,235.10","22,243.00","17,560.80","13,041.80","27,399.10",0,"24,093.00","18,265.80","12,903.30","11,964.40","16,943.90","15,741.60","28,317.40","28,079.80"
Illinois ,Warren ,17187,"16,187.10","18,827.30","12,595.50","15,270.20","22,209.30",0,"16,917.10","21,859.70","20,605.30","16,675.90","14,466.20","24,689.60",0,"24,080.00",0,"11,449.90","12,174.10","17,163.40","18,596.40","18,249.70","22,573.40"
Illinois ,Washington ,17189,"23,983.20","20,741.50","14,311.10","23,614.80","24,427.90",0,"19,972.60","23,143.60","24,443.10","19,146.30","14,565.40","34,514.70",0,"23,783.50",0,"11,964.60","12,829.70","17,650.50","20,053.50","29,656.20","28,363.40"
Illinois ,Wayne ,17191,"19,943.30","17,897.30","13,423.30","22,295.90","19,420.70",0,"20,004.60","21,102.50","21,271.40","18,455.30","11,842.80","25,276.20",0,"21,982.60",0,"10,297.40","10,969.60","15,831.30","15,911.10","21,565.00","24,111.00"
Illinois ,White ,17193,"18,713.90","20,885.10","14,183.10","24,829.20","22,462.60",0,"21,061.00","21,821.60","20,866.00","18,942.50","11,948.90","16,434.60",0,"22,757.10","17,457.40","11,521.00","12,238.90","16,609.60","17,712.00","21,216.90","23,458.10"
Illinois ,Whiteside ,17195,"22,396.70","20,293.00","14,926.10","26,523.00","23,659.50","14,821.80","18,267.70","23,030.00","23,248.50","18,704.00","14,618.70","30,522.70",0,"26,023.70","22,606.80","12,129.30","13,118.50","16,005.80","17,538.70","25,396.50","32,304.70"
Illinois ,Will ,17197,"29,001.00","28,361.40","17,855.50","25,904.70","28,665.00","6,485.20","21,575.80","28,097.20","28,989.60","25,600.90","17,100.30","35,611.30","24,412.90","31,564.90","24,632.30","14,410.30","15,327.50","20,755.90","22,678.20","30,901.70","35,030.40"
Illinois ,Williamson ,17199,"25,607.00","22,237.90","15,772.90","23,269.90","26,330.60",0,"20,092.30","22,640.60","23,093.90","19,833.30","14,539.70","27,823.80","12,406.50","28,625.70","26,520.00","13,083.90","12,656.40","18,089.50","20,942.60","25,371.80","25,082.00"
Illinois ,Winnebago ,17201,"24,068.60","21,481.70","15,880.10","24,338.50","23,271.70","8,460.20","20,039.60","22,691.50","24,066.30","19,820.80","14,851.30","26,678.60","16,415.50","25,453.00","22,507.50","13,709.90","14,018.30","18,735.40","19,564.20","25,027.60","29,646.80"
Illinois ,Woodford ,17203,"18,841.10","16,510.30","12,897.80","20,041.40","17,913.20",0,"17,850.70","20,321.60","23,369.80","17,223.50","12,126.20","19,303.30",0,"22,783.40","6,672.50","10,319.00","11,742.60","15,494.30","17,675.70","17,546.70","24,083.50"
Indiana ,  ,  ,"23,048.10","23,151.00","15,684.40","23,216.80","24,571.80","6,992.00","20,302.10","25,114.50","24,429.10","19,912.10","15,475.80","25,136.10","21,297.50","27,808.10","29,143.30","13,523.00","13,919.70","18,523.20","19,769.90","26,275.00","29,783.10"
Indiana ,Adams ,18001,"21,347.60","14,504.60","12,789.40","16,255.00","20,997.00",0,"17,349.20","18,994.40","22,608.60","15,971.20","12,562.10","22,322.10",0,"23,759.60",0,"11,313.20","11,216.20","15,137.00","20,537.40","15,852.40","22,429.70"
Indiana ,Allen ,18003,"19,030.10","21,033.60","15,466.40","22,425.80","23,626.90","6,289.30","19,150.40","23,553.10","25,186.00","18,277.10","15,202.80","22,883.60","14,059.20","27,846.20","25,735.10","12,856.00","13,448.50","18,056.70","19,214.10","22,078.70","28,236.30"
Indiana ,Bartholomew ,18005,"22,550.30","23,079.60","15,197.40","21,052.10","22,999.80","4,522.30","18,346.40","25,272.60","24,133.00","19,935.10","15,512.00","28,582.40",0,"26,136.50","36,942.50","13,534.00","13,615.80","17,799.60","19,432.60","23,577.10","27,711.80"
Indiana ,Benton ,18007,"38,005.00","20,536.60","15,387.90","19,903.10","21,513.20",0,"19,905.80","18,206.10","23,567.90","17,733.90","14,394.70","35,739.80",0,"28,235.40",0,"12,009.70","12,498.20","19,142.20","22,913.40","25,252.40","26,282.40"
Indiana ,Blackford ,18009,"47,747.30","25,209.60","18,504.20","25,840.90","25,373.10",0,"22,574.70","28,089.20","28,444.10","22,251.60","16,828.20","36,754.50",0,"30,511.70",0,"15,771.60","15,939.10","22,917.30","25,234.60","34,071.20","34,216.00"
Indiana ,Boone ,18011,"24,852.00","26,463.00","19,644.70","20,772.80","24,057.80",0,"19,131.70","30,809.40","26,225.70","21,783.80","15,335.40","29,007.50",0,"30,479.40","296,627.30","14,870.70","15,465.20","18,985.10","20,060.80","31,389.30","31,580.40"
Indiana ,Brown ,18013,"14,627.80","20,703.60","13,963.40","13,339.80","20,190.20",0,"18,227.10","20,154.70","17,386.20","15,409.70","14,201.10","26,723.20",0,"21,624.10",0,"12,409.70","12,497.00","15,729.50","15,447.30","20,053.50","20,003.80"
Indiana ,Carroll ,18015,"24,006.00","21,085.60","15,794.60","21,728.90","22,906.00",0,"20,152.80","20,605.10","25,078.80","17,791.80","14,348.20","16,755.10",0,"25,448.20","26,241.30","13,035.30","13,407.20","17,353.90","20,594.60","28,641.10","30,710.20"
Indiana ,Cass ,18017,"15,211.00","20,422.30","15,028.70","23,107.90","25,888.10",0,"18,967.30","21,482.40","23,009.40","17,594.30","13,997.90","17,019.50",0,"26,405.10","22,601.30","12,122.30","12,662.60","18,184.40","18,361.50","21,952.60","27,069.00"
Indiana ,Clark ,18019,"25,865.10","25,014.90","17,405.60","27,077.10","28,223.20","11,319.10","20,828.60","26,758.20","26,041.60","22,048.00","17,290.90","24,202.20","29,132.50","31,728.30","23,821.80","15,466.50","15,410.80","20,416.50","20,900.90","27,611.10","33,948.70"
Indiana ,Clay ,18021,"19,406.10","23,012.20","15,487.10","24,673.10","23,944.60",0,"19,470.50","24,964.50","21,932.30","20,403.00","15,470.50","27,413.10",0,"25,418.20","4,932.20","13,479.50","13,641.00","16,629.40","22,163.40","25,147.60","30,671.70"
Indiana ,Clinton ,18023,"21,523.00","19,438.00","15,514.90","23,906.70","21,603.50",0,"17,402.60","22,760.10","25,201.40","18,259.30","14,319.30","31,042.20",0,"26,252.30","14,599.40","12,745.60","13,295.90","17,730.70","17,581.60","26,306.40","21,945.50"
Indiana ,Crawford ,18025,"23,075.20","23,242.60","14,260.80","18,936.80","26,500.00",0,"26,036.50","23,810.10","22,900.50","17,772.40","15,106.60","27,497.10",0,"27,280.10",0,"14,300.60","13,585.50","18,342.10","22,959.50","23,269.10","26,019.20"
Indiana ,Daviess ,18027,"16,337.10","22,334.10","15,369.00","25,511.90","21,848.30",0,"20,501.10","23,473.60","22,911.70","19,583.90","14,915.00","18,371.90",0,"27,302.90","15,824.20","12,763.60","12,850.40","18,243.20","21,725.50","23,881.90","25,533.90"
Indiana ,DeKalb ,18033,"23,731.30","21,786.20","14,807.20","23,783.40","27,024.30",0,"19,883.90","28,686.30","23,557.50","19,215.90","15,869.50","23,409.50",0,"29,980.90","22,630.70","13,874.60","13,715.20","18,872.00","19,378.10","27,517.90","25,067.70"
Indiana ,Dearborn ,18029,"25,099.40","23,039.60","14,555.00","27,692.50","28,057.80",0,"19,111.80","25,866.70","24,339.40","19,317.70","14,980.60","23,115.80",0,"30,233.30","25,560.60","11,945.10","12,892.50","18,898.70","21,496.30","27,529.70","29,824.80"
Indiana ,Decatur ,18031,"23,380.60","21,515.50","14,323.30","23,046.80","20,198.60",0,"18,568.40","24,495.80","23,783.30","18,222.30","13,793.70","22,858.10",0,"23,784.90","20,112.00","11,945.50","12,526.30","16,107.40","17,417.20","28,389.60","30,390.70"
Indiana ,Delaware ,18035,"22,788.00","22,010.40","15,373.00","24,826.60","23,554.10","9,152.80","19,523.20","23,079.20","24,197.30","19,830.80","14,835.10","23,530.30","10,600.60","27,285.40","45,681.40","13,469.80","13,393.90","19,372.80","18,724.10","25,844.40","29,804.50"
Indiana ,Dubois ,18037,"16,456.90","18,029.50","12,300.10","16,210.30","17,078.50",0,"15,507.00","20,513.30","19,335.00","17,079.00","11,888.10","18,581.40",0,"19,962.50","20,535.00","9,860.00","10,750.20","14,439.20","16,109.90","19,910.60","17,491.60"
Indiana ,Elkhart ,18039,"16,695.90","17,779.40","14,225.80","20,668.60","19,050.90","6,013.80","18,547.80","19,700.20","21,738.20","16,076.40","13,112.70","21,690.10","17,550.10","21,900.70","19,743.50","11,656.80","12,057.80","14,971.50","13,720.80","17,970.60","23,655.00"
Indiana ,Fayette ,18041,"25,603.40","19,278.10","13,802.10","21,877.00","23,460.60","2,010.50","19,581.60","21,618.60","20,846.30","17,335.50","13,683.60","23,760.70",0,"23,436.10","14,517.90","12,321.20","11,994.60","15,652.00","17,959.90","23,722.10","27,927.40"
Indiana ,Floyd ,18043,"24,956.10","23,242.50","15,670.80","21,777.40","24,164.20","5,371.00","19,278.60","23,132.90","24,502.30","20,246.40","15,683.60","22,955.30","12,177.30","28,193.20","19,329.70","13,430.60","13,712.90","17,866.80","19,835.70","27,088.10","28,409.30"
Indiana ,Fountain ,18045,"19,520.90","19,205.80","14,960.60","23,031.80","23,011.60",0,"17,888.30","21,012.50","22,486.40","18,709.60","12,840.70","27,290.60",0,"25,376.10",0,"11,915.00","12,571.50","16,445.70","20,204.40","29,833.30","28,210.10"
Indiana ,Franklin ,18047,"27,385.70","22,317.80","13,632.90","17,968.10","23,264.10",0,"19,060.70","23,142.00","22,764.70","18,369.90","12,806.10","26,458.60",0,"23,755.80",0,"11,448.90","11,836.70","16,784.50","17,558.40","26,165.10","21,476.40"
Indiana ,Fulton ,18049,"17,303.50","17,213.60","13,665.50","21,321.70","23,593.10",0,"15,944.70","23,967.00","20,649.10","17,359.90","12,676.00","12,494.10",0,"24,199.10","9,594.60","11,689.80","12,049.10","16,487.20","14,289.80","27,699.70","23,644.40"
Indiana ,Gibson ,18051,"20,775.20","22,998.50","15,555.40","22,107.20","25,182.70",0,"20,857.90","24,812.40","23,235.10","18,279.30","14,696.20","22,772.20",0,"28,954.80","12,814.00","12,329.50","13,301.30","18,466.60","18,906.50","32,550.80","31,425.00"
Indiana ,Grant ,18053,"19,917.20","22,369.70","14,715.40","21,170.80","23,673.10","5,382.30","19,219.60","23,128.20","21,878.20","18,754.90","15,134.40","25,949.90","16,745.20","28,065.40","23,337.90","12,971.50","13,200.00","17,483.90","19,689.60","25,315.40","28,468.20"
Indiana ,Greene ,18055,"30,130.30","22,702.50","14,825.50","20,774.10","23,887.20",0,"21,633.90","25,201.10","23,361.60","18,795.40","14,760.90","22,775.80",0,"26,869.80","11,619.90","13,391.40","13,051.60","17,913.10","23,649.10","29,300.10","28,541.20"
Indiana ,Hamilton ,18057,"21,957.00","22,438.90","14,789.30","19,217.70","21,836.10","4,774.10","17,611.50","23,336.50","24,458.50","19,844.10","14,059.10","24,511.60","7,591.10","27,017.70","16,714.30","11,999.10","13,141.80","17,018.50","18,714.90","25,450.50","29,573.50"
Indiana ,Hancock ,18059,"23,771.00","22,045.20","14,837.90","21,970.70","23,130.70","13,962.80","21,049.20","22,945.70","21,614.20","17,740.10","13,818.10","24,823.40",0,"26,538.50","20,823.40","11,592.20","12,570.50","16,637.00","18,150.80","28,389.30","25,252.70"
Indiana ,Harrison ,18061,"19,081.30","24,924.40","14,559.50","22,561.60","25,578.00",0,"18,674.70","24,456.20","23,608.20","20,864.40","14,312.90","22,418.60",0,"27,579.80","16,326.20","13,029.10","13,395.90","17,902.40","20,003.70","27,250.90","29,605.40"
Indiana ,Hendricks ,18063,"19,015.60","21,954.00","15,324.40","21,218.20","22,802.20","2,567.20","17,735.40","23,889.80","23,189.30","19,857.20","14,627.90","29,164.20","26,687.40","28,143.80","22,995.20","13,227.50","13,586.70","17,641.10","18,716.90","28,563.00","28,206.50"
Indiana ,Henry ,18065,"22,422.40","23,634.00","14,581.60","22,418.70","23,473.10","5,374.20","20,704.00","24,774.90","23,378.60","18,068.10","14,958.90","23,138.80",0,"28,527.60","20,982.30","12,583.50","12,681.70","17,548.80","19,668.40","30,846.30","29,000.10"
Indiana ,Howard ,18067,"24,590.60","22,259.90","15,512.40","22,413.30","24,615.50","4,853.80","20,947.80","25,911.10","25,294.40","20,804.70","14,919.20","23,587.90","23,153.70","28,645.40","27,992.50","12,918.50","13,195.90","17,546.50","17,187.30","26,069.60","28,311.50"
Indiana ,Huntington ,18069,"17,739.00","18,198.60","14,687.20","21,206.00","22,863.30","1,465.50","21,346.10","18,056.00","20,663.90","16,593.50","13,427.90","23,837.60",0,"22,607.80",0,"11,342.00","11,935.80","14,993.70","16,408.10","19,841.90","27,264.70"
Indiana ,Jackson ,18071,"21,450.90","17,548.30","14,715.60","25,751.90","21,935.70","2,628.40","16,533.20","22,034.60","19,179.00","16,583.10","13,202.50","26,417.40",0,"23,737.30","29,844.70","11,789.90","12,827.60","15,765.70","16,832.20","18,735.80","26,560.60"
Indiana ,Jasper ,18073,"24,205.30","24,233.60","16,870.70","24,624.20","26,580.30",0,"23,218.00","27,881.40","24,434.50","23,531.90","15,351.20","23,343.20",0,"27,931.10","21,047.80","14,252.10","14,466.50","18,838.20","21,109.60","32,881.60","29,991.00"
